order_id,user_id,weight_kg,distance_km,express_flag,quantity,price,shipping_cost,order_date
424,3850,5.23,300.0,False,1,2604.0,227.0,2024-06-01
425,4228,7.31,145.0,True,2,3729.0,229.0,2024-03-13
426,3844,11.47,145.0,True,3,11523.0,231.0,2024-11-11
427,1467,4.94,105.0,False,1,2699.0,139.0,2024-10-20
428,4601,4.07,140.0,False,1,1242.0,129.0,2024-01-10
429,2650,1.47,281.0,False,2,6013.0,196.0,2024-09-18
430,1717,6.74,265.0,False,3,3150.0,208.0,2024-01-31
431,961,9.1,261.0,False,4,5292.0,230.0,2024-09-26
432,3548,2.33,263.0,False,5,11160.0,199.0,2024-10-28
433,1387,10.84,180.0,False,5,9678.0,198.0,2024-02-17
434,3263,7.23,125.0,False,4,10471.0,152.0,2024-06-07
435,325,4.98,111.0,False,1,5355.0,89.0,2024-02-15
436,3174,2.9,115.0,False,2,3244.0,142.0,2024-07-26
437,3213,1.07,204.0,False,4,19835.0,108.0,2024-12-04
438,2623,9.4,136.0,False,5,27077.0,172.0,2024-01-30
439,3284,0.96,175.0,False,5,7036.0,148.0,2024-05-25
440,4968,9.7,216.0,False,4,5919.0,186.0,2024-12-21
441,4192,10.43,151.0,False,2,6636.0,159.0,2024-04-19
442,2197,1.49,187.0,False,4,11777.0,115.0,2024-02-18
443,4357,0.95,56.0,False,4,6814.0,55.0,2024-06-27
444,4772,2.27,22.0,False,3,19043.0,17.0,2024-07-04
445,800,3.06,261.0,False,5,12826.0,208.0,2024-08-29
446,1794,2.11,45.0,False,4,9353.0,53.0,2024-04-24
447,3715,2.24,93.0,False,5,3277.0,105.0,2024-12-14
448,2574,3.16,81.0,True,3,11655.0,223.0,2024-07-09
449,673,9.17,83.0,False,3,3162.0,95.0,2024-04-14
450,2362,2.85,230.0,False,2,5588.0,166.0,2024-12-16
451,1868,5.28,138.0,True,5,12288.0,247.0,2024-12-03
452,3694,1.11,136.0,False,2,4821.0,95.0,2024-07-01
453,2577,3.5,152.0,False,2,8138.0,114.0,2024-01-10
454,699,2.42,114.0,False,1,2520.0,106.0,2024-08-05
455,247,5.15,73.0,False,2,2099.0,92.0,2024-07-21
456,1436,1.03,221.0,False,4,8860.0,154.0,2024-02-24
457,783,7.79,76.0,True,4,10424.0,163.0,2024-08-19
458,4381,2.34,35.0,True,4,3122.0,166.0,2024-11-02
459,1355,1.71,260.0,False,2,5027.0,201.0,2024-02-08
460,3172,10.36,190.0,False,1,1706.0,157.0,2024-09-21
461,637,3.95,372.0,False,4,11056.0,258.0,2024-02-21
462,2208,3.1,102.0,True,3,4584.0,213.0,2024-09-30
463,4670,1.02,150.0,False,3,1575.0,142.0,2024-06-01
464,3217,1.48,171.0,False,3,7864.0,130.0,2024-01-03
465,1441,1.06,114.0,False,1,2356.0,128.0,2024-12-18
466,3738,3.32,42.0,False,5,14879.0,130.0,2024-03-01
467,2505,7.16,303.0,False,1,3318.0,223.0,2024-08-05
468,1175,4.19,219.0,True,2,1023.0,258.0,2024-03-07
469,4982,3.48,104.0,True,3,17137.0,222.0,2024-12-06
470,4687,3.16,446.0,False,1,3837.0,264.0,2024-09-26
471,2833,5.99,385.0,False,2,4876.0,306.0,2024-10-20
472,165,2.73,206.0,False,4,6932.0,181.0,2024-06-06
473,2057,0.81,69.0,False,4,15485.0,61.0,2024-06-19
474,2569,6.62,305.0,False,3,4778.0,261.0,2024-08-19
475,4648,1.25,99.0,True,2,3503.0,226.0,2024-10-13
476,3664,0.7,462.0,False,3,6173.0,272.0,2024-11-05
477,1112,4.05,139.0,False,3,7895.0,114.0,2024-01-07
478,2550,0.43,81.0,True,1,2617.0,185.0,2024-08-30
479,897,3.21,318.0,True,1,1489.0,314.0,2024-02-09
480,2369,3.67,72.0,False,5,14824.0,97.0,2024-04-15
481,2676,4.55,132.0,False,3,6170.0,106.0,2024-10-29
482,2548,4.21,346.0,False,1,7851.0,248.0,2024-04-01
483,2136,0.96,213.0,False,3,10121.0,175.0,2024-10-17
484,2186,6.0,347.0,False,5,4499.0,278.0,2024-06-17
485,3984,3.13,202.0,False,2,4489.0,109.0,2024-03-25
486,2529,2.39,80.0,True,1,3948.0,158.0,2024-05-01
487,210,1.03,250.0,False,2,21054.0,194.0,2024-07-12
488,3704,6.9,287.0,True,2,2406.0,280.0,2024-10-06
489,3088,6.43,220.0,False,1,2099.0,160.0,2024-08-09
490,3478,2.11,77.0,False,2,11139.0,87.0,2024-12-06
491,3553,4.56,78.0,False,2,6988.0,86.0,2024-11-12
492,865,5.4,283.0,False,4,4874.0,236.0,2024-10-01
493,4859,2.61,39.0,False,5,15853.0,109.0,2024-08-08
494,4951,6.49,49.0,True,3,13651.0,190.0,2024-04-15
495,728,6.72,286.0,True,5,15228.0,315.0,2024-05-30
496,1094,0.58,53.0,False,2,4301.0,87.0,2024-02-13
497,1231,5.26,185.0,False,3,4779.0,157.0,2024-05-16
498,4832,2.15,207.0,False,5,1878.0,172.0,2024-12-04
499,4662,1.56,175.0,False,3,6648.0,141.0,2024-06-04
500,1325,0.44,104.0,False,5,5093.0,93.0,2024-02-11
501,3153,3.46,118.0,False,5,7855.0,85.0,2024-08-25
502,1217,2.55,209.0,False,2,9122.0,171.0,2024-12-17
503,190,2.06,11.0,False,4,9709.0,35.0,2024-11-12
504,1151,5.51,149.0,True,1,1845.0,213.0,2024-04-10
505,386,20.02,406.0,False,3,5581.0,401.0,2024-06-14
506,4238,4.6,55.0,True,2,3447.0,172.0,2024-07-12
507,3927,2.54,173.0,False,4,13004.0,150.0,2024-03-31
508,921,6.63,219.0,False,2,4544.0,210.0,2024-04-08
509,2837,1.33,332.0,False,5,10432.0,212.0,2024-03-27
510,1025,2.17,422.0,False,2,4075.0,253.0,2024-12-29
511,2827,3.64,203.0,False,2,6280.0,120.0,2024-09-29
512,4479,3.67,126.0,False,5,5808.0,91.0,2024-11-02
513,4399,6.13,101.0,False,4,8229.0,144.0,2024-10-25
514,4165,8.95,333.0,True,3,7569.0,316.0,2024-12-16
515,1205,6.03,259.0,False,5,7638.0,175.0,2024-02-08
516,953,9.01,49.0,False,4,13460.0,47.0,2024-11-17
517,802,9.29,548.0,False,4,12519.0,369.0,2024-01-25
518,635,4.04,195.0,False,2,4135.0,131.0,2024-06-22
519,3069,2.89,188.0,False,1,2324.0,128.0,2024-08-04
520,3292,5.12,67.0,False,3,6304.0,100.0,2024-05-10
521,4412,0.66,49.0,False,5,12619.0,89.0,2024-02-23
522,451,6.11,127.0,False,3,3550.0,53.0,2024-03-11
523,1326,5.58,152.0,True,4,9494.0,247.0,2024-10-28
524,3639,1.28,176.0,False,4,12706.0,120.0,2024-04-26
525,3406,8.41,110.0,False,3,3516.0,114.0,2024-04-23
526,2137,6.88,106.0,False,2,1315.0,96.0,2024-12-03
527,761,4.91,115.0,True,3,4680.0,215.0,2024-02-22
528,2421,2.86,363.0,True,5,6296.0,327.0,2024-11-30
529,859,8.62,272.0,False,1,604.0,222.0,2024-12-02
530,2677,0.72,467.0,False,1,784.0,283.0,2024-08-06
531,4507,3.12,71.0,False,1,1952.0,59.0,2024-03-01
532,978,5.3,493.0,False,4,22254.0,367.0,2024-02-26
533,589,7.34,130.0,False,2,5501.0,131.0,2024-04-13
534,3688,6.75,188.0,False,4,17061.0,185.0,2024-07-29
535,121,1.19,237.0,False,5,9624.0,137.0,2024-02-26
536,4917,4.52,122.0,False,1,1860.0,140.0,2024-06-15
537,3874,3.71,81.0,False,1,1278.0,116.0,2024-02-12
538,2016,0.6,291.0,False,2,2517.0,221.0,2024-07-16
539,1812,1.09,175.0,False,5,8976.0,120.0,2024-01-08
540,1934,0.45,209.0,False,3,2563.0,159.0,2024-09-15
541,1983,0.6,250.0,False,3,8022.0,188.0,2024-01-21
542,4197,1.19,58.0,False,2,2426.0,95.0,2024-03-12
543,3999,2.94,143.0,False,5,21549.0,103.0,2024-03-04
544,1022,3.07,111.0,False,1,1623.0,136.0,2024-10-30
545,899,4.41,235.0,False,5,8098.0,204.0,2024-01-20
546,2702,1.89,236.0,True,2,3919.0,245.0,2024-06-05
547,3251,7.61,138.0,False,1,4845.0,124.0,2024-08-03
548,3635,6.46,24.0,False,1,3110.0,55.0,2024-07-07
549,1567,4.28,234.0,False,2,4001.0,177.0,2024-09-05
550,2412,9.93,159.0,False,3,7816.0,153.0,2024-10-20
551,521,3.99,156.0,False,4,18361.0,142.0,2024-05-23
552,2278,0.84,183.0,True,5,20267.0,201.0,2024-10-29
553,3437,5.19,152.0,True,4,3135.0,195.0,2024-04-26
554,1522,3.54,353.0,True,4,11525.0,297.0,2024-12-25
555,1593,2.35,381.0,False,2,2297.0,222.0,2024-07-03
556,2311,2.63,152.0,False,4,9511.0,117.0,2024-09-25
557,4333,4.65,188.0,False,1,3481.0,137.0,2024-11-15
558,3020,4.15,162.0,False,2,2355.0,80.0,2024-10-16
559,4595,11.33,153.0,False,4,10784.0,140.0,2024-11-06
560,308,3.77,44.0,False,2,3280.0,99.0,2024-07-14
561,4245,3.99,266.0,False,4,3881.0,199.0,2024-01-16
562,218,3.51,111.0,False,1,1854.0,95.0,2024-06-28
563,1611,3.47,123.0,True,3,3262.0,206.0,2024-03-07
564,2132,1.26,316.0,False,4,11101.0,163.0,2024-11-20
565,1182,2.1,324.0,True,5,8184.0,320.0,2024-03-27
566,4946,4.55,145.0,False,3,3447.0,150.0,2024-03-24
567,4464,0.83,267.0,True,1,5590.0,233.0,2024-04-01
568,2856,2.72,53.0,False,2,11032.0,71.0,2024-08-22
569,2264,7.99,197.0,False,3,7213.0,172.0,2024-07-27
570,3808,2.6,201.0,False,5,14216.0,148.0,2024-12-12
571,3538,9.54,360.0,False,2,3562.0,246.0,2024-05-31
572,2403,2.65,343.0,False,3,2661.0,220.0,2024-04-13
573,4135,6.76,50.0,True,5,8561.0,157.0,2024-01-18
574,964,3.6,359.0,False,5,23520.0,280.0,2024-01-03
575,1388,1.28,180.0,False,2,3781.0,115.0,2024-05-16
576,88,11.1,80.0,False,1,3455.0,124.0,2024-12-03
577,595,1.17,104.0,True,5,18990.0,211.0,2024-07-10
578,993,2.24,181.0,False,1,3105.0,94.0,2024-11-22
579,3124,12.03,161.0,False,1,1559.0,147.0,2024-02-07
580,4277,3.98,97.0,True,4,5679.0,185.0,2024-02-04
581,2950,1.75,71.0,False,4,22893.0,44.0,2024-10-31
582,2227,3.49,202.0,True,1,2668.0,239.0,2024-02-08
583,1351,5.11,61.0,True,3,12370.0,147.0,2024-01-19
584,507,2.59,355.0,True,5,9526.0,354.0,2024-05-27
585,2923,8.56,45.0,False,3,7038.0,72.0,2024-12-03
586,704,1.87,260.0,True,2,2442.0,270.0,2024-09-08
587,3951,0.45,89.0,False,5,6823.0,106.0,2024-02-06
588,2044,6.27,87.0,False,2,2798.0,108.0,2024-11-01
589,1750,3.03,123.0,True,3,5017.0,197.0,2024-11-03
590,133,6.75,56.0,True,4,3125.0,138.0,2024-10-19
591,1211,2.49,201.0,False,3,3251.0,111.0,2024-11-25
592,66,4.56,120.0,False,3,2045.0,146.0,2024-03-28
593,3625,2.39,221.0,False,1,3356.0,154.0,2024-12-23
594,2449,2.8,256.0,False,3,8053.0,164.0,2024-04-27
595,3929,0.9,121.0,True,2,4902.0,165.0,2024-10-19
596,2826,1.24,38.0,True,2,4043.0,174.0,2024-07-30
597,4771,4.22,144.0,False,4,5928.0,133.0,2024-10-11
598,3918,6.27,240.0,False,5,18701.0,196.0,2024-08-17
599,737,4.52,293.0,False,3,8137.0,199.0,2024-08-22
600,583,1.48,79.0,False,2,5530.0,63.0,2024-08-12
601,4446,4.85,72.0,False,3,5803.0,99.0,2024-10-11
602,1345,1.52,151.0,False,2,9735.0,137.0,2024-09-26
603,3825,4.17,130.0,False,5,10200.0,147.0,2024-02-19
604,3142,1.88,112.0,False,2,1384.0,87.0,2024-10-28
605,3509,2.95,217.0,False,4,7631.0,137.0,2024-07-14
606,1333,2.04,71.0,False,5,9054.0,72.0,2024-04-27
607,1565,4.99,111.0,False,5,14344.0,141.0,2024-07-06
608,2774,2.32,246.0,False,2,6002.0,131.0,2024-12-18
609,110,5.11,272.0,False,2,5221.0,202.0,2024-11-09
610,1558,0.28,114.0,False,2,3100.0,110.0,2024-10-31
611,2537,6.51,129.0,False,2,3396.0,145.0,2024-06-17
612,1022,1.47,164.0,True,4,6310.0,187.0,2024-10-13
613,1428,9.07,469.0,False,1,728.0,340.0,2024-05-20
614,4917,2.46,183.0,False,5,8195.0,110.0,2024-09-07
615,1449,7.92,399.0,False,2,5731.0,246.0,2024-08-21
616,4512,0.58,88.0,False,3,8606.0,101.0,2024-04-01
617,4635,7.14,65.0,False,2,1608.0,67.0,2024-04-07
618,3369,1.7,209.0,True,5,3255.0,246.0,2024-01-23
619,764,7.1,99.0,False,3,7835.0,137.0,2024-02-21
620,1028,3.32,148.0,True,2,5827.0,225.0,2024-06-07
621,4671,2.67,69.0,False,4,8927.0,74.0,2024-06-23
622,7,8.05,527.0,False,1,1745.0,359.0,2024-03-01
623,2519,2.14,232.0,False,1,544.0,157.0,2024-06-01
624,2981,9.52,108.0,False,5,15800.0,137.0,2024-08-08
625,4191,2.77,72.0,False,4,6927.0,77.0,2024-03-25
626,4475,3.53,102.0,True,4,11130.0,155.0,2024-05-03
627,1417,3.83,32.0,True,4,1662.0,142.0,2024-05-14
628,2512,1.19,169.0,True,1,4604.0,267.0,2024-07-03
629,3169,4.37,192.0,True,5,10066.0,231.0,2024-05-13
630,4825,1.7,186.0,False,4,9836.0,172.0,2024-09-25
631,2782,1.4,116.0,False,3,8444.0,120.0,2024-04-29
632,609,1.38,59.0,False,3,7688.0,113.0,2024-06-07
633,4620,2.46,211.0,False,3,5452.0,153.0,2024-05-18
634,2562,8.28,317.0,False,4,2904.0,213.0,2024-03-07
635,896,1.89,350.0,False,4,4383.0,229.0,2024-09-07
636,951,4.29,261.0,False,2,13341.0,197.0,2024-03-26
637,1022,7.81,273.0,True,4,13405.0,277.0,2024-04-18
638,3606,2.78,170.0,True,4,3142.0,185.0,2024-10-16
639,4744,3.78,334.0,False,5,6877.0,239.0,2024-12-12
640,2206,8.71,392.0,True,1,3301.0,389.0,2024-09-01
641,489,4.91,178.0,False,3,8938.0,141.0,2024-11-30
642,4442,4.49,45.0,False,3,3450.0,60.0,2024-11-07
643,3173,3.32,299.0,False,3,3991.0,223.0,2024-06-24
644,2853,9.34,163.0,False,2,4658.0,153.0,2024-10-08
645,302,2.47,328.0,True,4,14950.0,297.0,2024-04-29
646,4853,2.21,33.0,False,5,12383.0,58.0,2024-06-17
647,384,2.58,215.0,False,5,11131.0,210.0,2024-07-14
648,3052,5.21,189.0,True,3,5696.0,283.0,2024-12-16
649,2985,4.09,165.0,False,5,4997.0,164.0,2024-11-05
650,2569,1.53,438.0,True,4,4736.0,361.0,2024-06-27
651,2756,5.66,126.0,False,1,3909.0,131.0,2024-08-26
652,1989,4.86,76.0,False,1,3918.0,117.0,2024-03-14
653,2865,1.9,80.0,False,4,5181.0,82.0,2024-10-20
654,1819,4.33,202.0,True,2,3897.0,249.0,2024-07-20
655,2368,6.59,132.0,False,1,2207.0,149.0,2024-07-13
656,3390,2.69,101.0,True,5,4756.0,171.0,2024-10-06
657,3711,0.6,228.0,False,1,3858.0,226.0,2024-08-19
658,766,3.09,192.0,False,2,3164.0,200.0,2024-01-27
659,4960,2.56,110.0,False,4,10963.0,64.0,2024-04-15
660,483,0.42,67.0,False,4,15885.0,67.0,2024-03-05
661,1378,2.25,182.0,False,4,13170.0,159.0,2024-09-25
662,1734,1.25,237.0,False,3,7440.0,154.0,2024-01-13
663,1617,7.95,27.0,False,3,14698.0,66.0,2024-03-14
664,1759,8.01,224.0,False,3,5775.0,213.0,2024-08-06
665,1615,4.61,224.0,True,5,16149.0,269.0,2024-09-10
666,2180,2.94,63.0,False,3,10332.0,92.0,2024-07-02
667,3816,2.46,99.0,False,5,19278.0,48.0,2024-11-10
668,4137,6.25,60.0,False,5,13583.0,112.0,2024-12-01
669,1740,2.78,163.0,False,5,5354.0,164.0,2024-02-18
670,1292,3.21,297.0,False,3,4562.0,231.0,2024-12-13
671,3383,3.98,138.0,False,4,7123.0,150.0,2024-08-12
672,297,9.26,83.0,False,1,1520.0,91.0,2024-08-20
673,2229,0.7,156.0,False,4,17221.0,142.0,2024-02-04
674,1100,1.95,142.0,True,2,5119.0,197.0,2024-08-14
675,3039,0.98,119.0,True,4,4559.0,206.0,2024-09-21
676,391,4.52,195.0,False,1,1727.0,215.0,2024-07-30
677,4145,0.72,185.0,False,3,6257.0,131.0,2024-01-31
678,1349,1.69,213.0,False,2,3444.0,157.0,2024-07-09
679,2570,3.72,182.0,False,1,2249.0,122.0,2024-12-07
680,2861,5.63,314.0,False,3,7727.0,260.0,2024-09-21
681,2375,3.06,183.0,False,2,2877.0,107.0,2024-02-20
682,2239,1.71,225.0,False,5,11107.0,163.0,2024-12-16
683,1334,2.54,189.0,False,1,4093.0,148.0,2024-12-15
684,3862,2.44,75.0,False,2,2723.0,72.0,2024-03-02
685,2579,6.17,239.0,False,3,9336.0,195.0,2024-10-19
686,1078,1.87,45.0,False,2,4600.0,69.0,2024-05-28
687,1312,5.91,191.0,False,4,6812.0,114.0,2024-08-04
688,2193,3.01,162.0,False,3,6390.0,148.0,2024-06-11
689,4217,6.95,201.0,False,4,8183.0,181.0,2024-10-12
690,4806,3.52,134.0,False,4,29053.0,150.0,2024-12-29
691,1944,2.07,193.0,True,4,9646.0,247.0,2024-10-17
692,1975,6.86,539.0,False,3,2535.0,344.0,2024-12-05
693,645,12.27,227.0,False,5,9704.0,218.0,2024-12-11
694,2728,3.7,127.0,False,3,4416.0,129.0,2024-02-02
695,1199,6.22,189.0,False,2,5305.0,140.0,2024-04-02
696,4097,3.58,164.0,False,3,5877.0,160.0,2024-09-20
697,2672,1.81,232.0,False,4,2596.0,165.0,2024-08-03
698,1109,7.15,439.0,False,4,4903.0,323.0,2024-01-19
699,4581,1.13,373.0,True,4,20410.0,343.0,2024-02-04
700,4077,0.98,216.0,False,5,18485.0,139.0,2024-07-08
701,1502,7.21,194.0,False,5,27871.0,131.0,2024-08-12
702,600,2.62,117.0,False,4,14905.0,111.0,2024-03-02
703,1321,1.27,147.0,False,5,14986.0,131.0,2024-03-03
704,1883,9.56,355.0,False,4,8556.0,275.0,2024-02-17
705,2032,5.41,37.0,False,3,9659.0,73.0,2024-07-25
706,4111,3.07,226.0,False,3,2213.0,163.0,2024-01-03
707,4838,4.22,133.0,True,5,14540.0,189.0,2024-07-27
708,3736,3.87,318.0,True,5,13385.0,290.0,2024-06-22
709,4226,5.35,229.0,False,3,1510.0,178.0,2024-06-19
710,625,2.97,128.0,True,3,18030.0,209.0,2024-09-04
711,748,5.68,70.0,False,5,5708.0,70.0,2024-07-09
712,4540,3.67,122.0,False,1,2895.0,102.0,2024-09-22
713,3068,0.46,140.0,False,5,9934.0,96.0,2024-10-05
714,1178,2.17,382.0,False,4,4959.0,287.0,2024-12-01
715,3959,4.97,146.0,False,3,3057.0,109.0,2024-10-18
716,874,0.96,45.0,False,3,17639.0,69.0,2024-07-07
717,3840,3.68,170.0,False,5,12429.0,151.0,2024-06-28
718,4415,2.63,110.0,False,1,3100.0,122.0,2024-03-27
719,2444,9.68,94.0,False,2,5739.0,111.0,2024-08-06
720,3281,5.82,172.0,False,3,13052.0,160.0,2024-02-20
721,3659,1.01,191.0,False,4,18818.0,169.0,2024-12-05
722,4401,5.15,159.0,True,3,3362.0,245.0,2024-11-04
723,2917,2.59,195.0,False,3,3788.0,148.0,2024-02-13
724,1467,3.44,225.0,False,3,4942.0,140.0,2024-10-13
725,1007,2.61,167.0,False,3,16630.0,165.0,2024-02-12
726,1777,9.88,130.0,False,5,6301.0,149.0,2024-09-20
727,280,9.36,25.0,True,4,2521.0,185.0,2024-02-02
728,3493,1.86,145.0,False,5,12583.0,107.0,2024-06-27
729,1847,6.95,133.0,False,1,1185.0,136.0,2024-08-28
730,3557,2.12,155.0,False,4,7549.0,134.0,2024-09-23
731,309,1.77,102.0,False,5,9215.0,141.0,2024-06-01
732,1609,3.68,58.0,False,1,2735.0,93.0,2024-12-02
733,1975,3.3,97.0,False,4,5078.0,99.0,2024-10-09
734,437,1.52,219.0,True,1,1613.0,234.0,2024-03-17
735,4144,0.75,111.0,False,1,2254.0,120.0,2024-09-01
736,2987,3.43,114.0,False,1,2461.0,113.0,2024-09-23
737,4221,1.52,168.0,True,1,1401.0,242.0,2024-05-01
738,4009,2.75,132.0,False,3,4747.0,157.0,2024-09-26
739,170,7.42,90.0,True,4,11789.0,211.0,2024-11-23
740,4326,2.91,208.0,True,4,3882.0,270.0,2024-10-25
741,347,0.71,83.0,False,2,5959.0,99.0,2024-10-05
742,4355,6.85,74.0,True,2,7445.0,202.0,2024-08-19
743,3349,4.67,46.0,False,2,5838.0,62.0,2024-04-08
744,4097,6.1,182.0,False,4,23745.0,169.0,2024-10-17
745,2499,3.25,153.0,False,5,22359.0,109.0,2024-05-12
746,800,3.23,339.0,False,2,4152.0,269.0,2024-07-13
747,746,12.78,246.0,False,3,8620.0,231.0,2024-04-24
748,593,4.7,73.0,True,2,4632.0,136.0,2024-04-24
749,4027,6.77,175.0,True,3,11888.0,217.0,2024-02-27
750,2667,19.83,179.0,False,4,16930.0,203.0,2024-12-16
751,1082,12.52,162.0,False,2,4751.0,151.0,2024-02-23
752,624,1.19,436.0,True,3,2734.0,366.0,2024-02-01
753,390,1.46,382.0,False,5,13501.0,261.0,2024-12-07
754,1290,0.98,40.0,True,4,2138.0,84.0,2024-07-21
755,3747,3.2,91.0,True,4,2764.0,174.0,2024-06-08
756,4462,14.42,77.0,False,4,3588.0,91.0,2024-09-26
757,3040,0.08,183.0,False,4,7593.0,160.0,2024-05-19
758,4978,2.1,87.0,True,1,946.0,158.0,2024-02-16
759,1972,3.24,95.0,False,1,2115.0,132.0,2024-09-23
760,1662,1.34,67.0,False,4,11722.0,71.0,2024-03-05
761,3463,2.67,120.0,True,1,3282.0,218.0,2024-07-20
762,673,2.82,106.0,False,5,13646.0,101.0,2024-12-12
763,4556,0.89,251.0,False,4,4317.0,203.0,2024-12-07
764,3900,5.97,89.0,False,2,3135.0,99.0,2024-05-11
765,170,2.7,90.0,False,5,25274.0,80.0,2024-10-11
766,936,1.24,121.0,False,3,4379.0,148.0,2024-08-11
767,3138,3.28,99.0,True,1,2531.0,190.0,2024-06-23
768,3692,5.82,113.0,False,3,3985.0,107.0,2024-02-21
769,1090,3.06,190.0,True,1,4433.0,221.0,2024-05-17
770,3734,1.36,110.0,False,3,14883.0,96.0,2024-08-25
771,2370,3.77,208.0,False,2,5184.0,119.0,2024-12-26
772,3376,11.94,97.0,False,5,12787.0,124.0,2024-01-02
773,2119,2.03,305.0,True,5,18321.0,320.0,2024-09-18
774,2271,1.55,414.0,True,4,10836.0,347.0,2024-11-04
775,1949,2.3,218.0,False,4,6150.0,205.0,2024-12-13
776,784,1.66,221.0,False,4,5137.0,166.0,2024-06-03
777,951,1.72,344.0,False,2,2186.0,235.0,2024-02-13
778,838,1.11,45.0,False,1,3131.0,51.0,2024-04-08
779,4013,6.75,179.0,True,2,6732.0,284.0,2024-11-06
780,2116,5.45,205.0,True,1,2614.0,287.0,2024-11-16
781,1897,2.54,88.0,False,2,12915.0,78.0,2024-08-20
782,4278,1.96,91.0,False,2,7392.0,72.0,2024-02-14
783,4435,4.39,46.0,False,5,32634.0,77.0,2024-02-14
784,1169,3.72,358.0,False,2,2314.0,265.0,2024-06-23
785,1773,3.62,145.0,False,5,12081.0,127.0,2024-08-02
786,2058,8.22,41.0,False,1,669.0,142.0,2024-01-12
787,4198,4.78,125.0,False,3,15113.0,79.0,2024-09-07
788,3358,25.11,164.0,True,3,981.0,346.0,2024-07-17
789,2722,2.13,83.0,True,4,2559.0,181.0,2024-01-05
790,1175,12.28,27.0,False,1,3443.0,79.0,2024-02-04
791,1928,4.61,94.0,False,1,1085.0,99.0,2024-06-14
792,144,1.3,159.0,False,5,17165.0,104.0,2024-09-20
793,3520,1.8,182.0,False,5,20071.0,134.0,2024-10-28
794,4594,5.23,193.0,False,5,8802.0,133.0,2024-06-06
795,3933,1.02,118.0,False,1,4505.0,88.0,2024-04-17
796,1546,3.05,282.0,False,3,5801.0,201.0,2024-12-19
797,2413,15.34,383.0,False,4,3421.0,337.0,2024-06-16
798,4788,0.14,151.0,False,2,4926.0,89.0,2024-04-25
799,2127,3.04,137.0,False,5,18822.0,109.0,2024-06-10
800,4195,1.8,42.0,False,1,2790.0,49.0,2024-01-05
801,2887,12.6,279.0,False,2,9324.0,178.0,2024-04-20
802,2494,2.86,240.0,False,3,2963.0,204.0,2024-07-07
803,2925,1.56,74.0,False,4,41581.0,52.0,2024-12-01
804,1118,1.04,84.0,False,4,18006.0,112.0,2024-09-26
805,2127,1.18,298.0,False,2,6073.0,212.0,2024-10-12
806,1521,11.35,236.0,False,3,5252.0,185.0,2024-07-17
807,3788,0.27,128.0,False,2,8116.0,106.0,2024-02-10
808,3061,4.73,236.0,False,3,2203.0,187.0,2024-05-22
809,1998,8.77,218.0,True,2,3869.0,290.0,2024-12-29
810,4112,3.01,101.0,True,2,5504.0,220.0,2024-01-17
811,2264,1.2,142.0,False,4,12287.0,169.0,2024-11-16
812,4766,4.72,214.0,True,2,3492.0,288.0,2024-09-06
813,3026,1.47,157.0,False,5,14204.0,96.0,2024-04-13
814,4428,1.93,95.0,False,4,31847.0,107.0,2024-10-10
815,4934,1.64,192.0,False,1,1231.0,162.0,2024-11-01
816,1634,1.71,304.0,False,3,6439.0,253.0,2024-01-16
817,1303,6.46,286.0,True,3,12254.0,345.0,2024-02-08
818,4178,2.73,188.0,False,2,2664.0,106.0,2024-08-30
819,1159,4.95,326.0,False,4,8999.0,223.0,2024-12-30
820,3760,4.94,302.0,True,2,5071.0,273.0,2024-01-09
821,884,3.21,117.0,False,1,2258.0,88.0,2024-08-30
822,4349,9.13,22.0,False,2,4516.0,55.0,2024-02-19
823,3447,1.36,122.0,False,1,3274.0,98.0,2024-08-25
824,2605,2.93,164.0,True,4,8901.0,234.0,2024-08-15
825,2245,0.48,232.0,True,4,8487.0,243.0,2024-02-03
826,3186,3.38,41.0,False,1,3208.0,4.0,2024-09-05
827,1943,6.18,215.0,True,5,16239.0,285.0,2024-11-23
828,1988,0.88,271.0,True,5,2061.0,275.0,2024-11-11
829,1020,1.99,148.0,False,2,4998.0,130.0,2024-01-11
830,789,1.67,85.0,False,3,13830.0,63.0,2024-03-30
831,4455,0.13,182.0,True,4,7441.0,201.0,2024-03-28
832,3746,1.19,415.0,False,1,3719.0,260.0,2024-06-14
833,2215,5.22,154.0,False,2,3034.0,121.0,2024-02-22
834,4158,3.1,119.0,False,5,6319.0,94.0,2024-11-07
835,3038,4.1,61.0,False,5,18756.0,83.0,2024-10-10
836,2995,6.19,155.0,False,1,1708.0,154.0,2024-10-22
837,562,10.68,291.0,True,5,14938.0,302.0,2024-03-13
838,2691,1.18,193.0,False,1,2284.0,163.0,2024-01-06
839,539,4.79,206.0,True,3,3794.0,259.0,2024-11-28
840,3419,1.93,51.0,True,5,4156.0,207.0,2024-04-15
841,336,1.29,133.0,False,3,9879.0,160.0,2024-08-27
842,2571,2.51,203.0,False,4,13482.0,144.0,2024-11-27
843,1836,4.96,166.0,False,5,30786.0,153.0,2024-01-14
844,654,3.33,312.0,False,4,10624.0,236.0,2024-01-02
845,2364,2.25,147.0,False,4,6111.0,79.0,2024-01-02
846,1003,5.35,236.0,False,3,9351.0,156.0,2024-02-27
847,1222,5.05,238.0,False,2,4745.0,187.0,2024-01-19
848,4449,2.14,96.0,True,1,794.0,153.0,2024-10-26
