user_id,signup_date,city,age,spend,frequency,recency,avg_order_value,Cluster
351,2023-02-14,Karachi,32.0,51875.0,6.0,91.0,8645.833333333334,1
352,2023-10-26,Multan,27.0,35262.0,4.0,82.0,8815.5,1
353,2024-03-11,Karachi,41.0,51634.0,11.0,66.0,4694.0,1
354,2025-08-27,Islamabad,52.0,91630.0,14.0,2.0,6545.0,0
355,2025-09-19,Quetta,35.0,45096.0,6.0,24.0,7516.0,1
356,2023-06-01,Islamabad,44.0,50549.0,6.0,14.0,8424.833333333334,1
357,2025-06-10,Karachi,42.0,28856.0,5.0,45.0,5771.2,1
358,2023-04-01,Islamabad,28.0,58031.0,9.0,31.0,6447.888888888889,0
359,2025-01-18,Karachi,33.0,26503.0,5.0,67.0,5300.6,1
360,2025-04-25,Karachi,21.0,31853.0,7.0,0.0,4550.428571428572,1
361,2025-06-09,Karachi,31.0,29568.0,6.0,31.0,4928.0,1
362,2023-08-12,Karachi,27.0,18444.0,4.0,14.0,4611.0,1
363,2025-06-12,Lahore,29.0,73368.0,10.0,26.0,7336.8,0
364,2023-04-26,Karachi,26.0,31317.0,5.0,73.0,6263.4,1
365,2024-06-02,Lahore,30.0,57031.0,10.0,37.0,5703.1,0
366,2024-04-14,Karachi,38.0,46582.0,8.0,1.0,5822.75,1
367,2023-11-12,Karachi,32.0,32893.0,3.0,28.0,10964.333333333334,1
368,2023-01-23,Quetta,18.0,76757.0,9.0,64.0,8528.555555555555,0
369,2025-02-11,Lahore,26.0,50658.0,8.0,7.0,6332.25,1
370,2023-12-02,Islamabad,19.0,116468.0,11.0,16.0,10588.0,0
371,2024-10-23,Karachi,35.0,52254.0,5.0,50.0,10450.8,1
372,2024-02-15,Lahore,38.0,31199.0,6.0,46.0,5199.833333333333,1
373,2024-01-09,Lahore,35.0,104250.0,12.0,87.0,8687.5,0
374,2025-06-05,Lahore,26.0,89864.0,8.0,10.0,11233.0,0
375,2023-04-05,Lahore,35.0,39357.0,6.0,30.0,6559.5,1
376,2025-01-06,Lahore,29.0,31778.0,5.0,74.0,6355.6,1
377,2025-01-16,Karachi,23.0,18952.0,7.0,42.0,2707.428571428572,1
378,2024-01-15,Karachi,40.0,63590.0,8.0,51.0,7948.75,0
379,2023-09-20,Lahore,40.0,78363.0,10.0,22.0,7836.3,0
380,2023-01-06,Lahore,42.0,60311.0,10.0,7.0,6031.1,0
381,2025-07-25,Lahore,28.0,60906.0,8.0,3.0,7613.25,0
382,2025-08-05,Karachi,44.0,19665.0,7.0,15.0,2809.285714285714,1
383,2023-08-29,Karachi,29.0,87597.0,11.0,16.0,7963.363636363636,0
384,2023-02-01,Karachi,39.0,49846.0,5.0,1.0,9969.2,1
385,2023-05-03,Lahore,28.0,36461.0,7.0,183.0,5208.714285714285,1
386,2023-03-09,Lahore,31.0,56339.0,9.0,49.0,6259.888888888889,1
387,2025-04-11,Quetta,18.0,32118.0,7.0,14.0,4588.285714285715,1
388,2025-06-10,Lahore,30.0,28757.0,5.0,139.0,5751.4,1
389,2023-06-03,Lahore,34.0,25292.0,5.0,5.0,5058.4,1
390,2025-01-16,Lahore,29.0,105034.0,14.0,8.0,7502.428571428572,0
391,2023-06-29,Quetta,49.0,37359.0,7.0,23.0,5337.0,1
392,2024-01-03,Islamabad,23.0,50443.0,5.0,4.0,10088.6,1
393,2024-08-22,Islamabad,28.0,46139.0,4.0,60.0,11534.75,1
394,2024-12-20,Quetta,25.0,93735.0,8.0,52.0,11716.875,0
395,2025-05-24,Lahore,28.0,53950.0,8.0,19.0,6743.75,1
396,2023-02-14,Quetta,42.0,27401.0,5.0,8.0,5480.2,1
397,2023-07-16,Lahore,46.0,53844.0,6.0,101.0,8974.0,1
398,2023-10-08,Islamabad,27.0,49064.0,8.0,24.0,6133.0,1
399,2023-11-07,Karachi,26.0,60087.0,9.0,78.0,6676.333333333333,1
400,2025-09-25,Karachi,23.0,50439.0,6.0,12.0,8406.5,1
401,2025-02-16,Quetta,45.0,48217.0,7.0,28.0,6888.142857142857,1
402,2023-11-17,Lahore,43.0,103195.0,12.0,0.0,8599.583333333334,0
403,2025-08-29,Quetta,32.0,46387.0,8.0,14.0,5798.375,1
404,2024-05-14,Karachi,20.0,32465.0,6.0,52.0,5410.833333333333,1
405,2024-05-15,Islamabad,21.0,51216.0,9.0,7.0,5690.666666666667,1
406,2024-03-09,Quetta,35.0,26146.0,5.0,5.0,5229.2,1
407,2023-05-24,Lahore,38.0,49153.0,7.0,75.0,7021.857142857143,1
408,2025-07-23,Quetta,18.0,106845.0,11.0,10.0,9713.181818181818,0
409,2023-01-14,Karachi,30.0,88328.0,11.0,0.0,8029.818181818182,0
410,2023-06-24,Islamabad,48.0,47756.0,5.0,43.0,9551.2,1
411,2023-08-18,Lahore,31.0,38962.0,6.0,81.0,6493.666666666667,1
412,2023-10-07,Karachi,46.0,43896.0,8.0,54.0,5487.0,1
413,2023-05-12,Islamabad,39.0,95430.0,12.0,4.0,7952.5,0
414,2023-01-18,Karachi,23.0,89064.0,14.0,73.0,6361.714285714285,0
415,2024-11-08,Lahore,30.0,57155.0,8.0,75.0,7144.375,1
416,2025-08-27,Lahore,32.0,97396.0,10.0,13.0,9739.6,0
417,2023-05-02,Multan,24.0,54531.0,5.0,39.0,10906.2,1
418,2023-10-24,Lahore,24.0,94470.0,8.0,59.0,11808.75,0
419,2024-05-21,Islamabad,47.0,90279.0,11.0,5.0,8207.181818181818,0
420,2025-07-16,Quetta,24.0,25359.0,5.0,72.0,5071.8,1
421,2024-11-25,Lahore,43.0,76996.0,7.0,21.0,10999.42857142857,0
422,2025-02-05,Lahore,29.0,57817.0,6.0,5.0,9636.166666666666,0
423,2024-08-04,Islamabad,33.0,77209.0,11.0,23.0,7019.0,0
424,2024-02-22,Lahore,38.0,72065.0,8.0,86.0,9008.125,0
425,2023-07-19,Karachi,28.0,19593.0,3.0,97.0,6531.0,1
426,2025-05-14,Islamabad,38.0,49386.0,10.0,15.0,4938.6,1
427,2025-03-15,Karachi,18.0,22248.0,6.0,118.0,3708.0,1
428,2023-01-26,Karachi,37.0,81901.0,12.0,88.0,6825.083333333333,0
429,2024-12-16,Islamabad,18.0,39998.0,5.0,136.0,7999.6,1
430,2023-03-26,Karachi,31.0,59245.0,9.0,13.0,6582.777777777777,0
431,2025-01-08,Lahore,41.0,10447.0,2.0,11.0,5223.5,1
432,2025-04-05,Karachi,39.0,68680.0,12.0,40.0,5723.333333333333,0
433,2023-05-12,Multan,21.0,46363.0,9.0,128.0,5151.444444444444,1
434,2024-03-09,Islamabad,22.0,43636.0,8.0,38.0,5454.5,1
435,2023-05-04,Karachi,27.0,51912.0,5.0,42.0,10382.4,1
436,2024-07-21,Karachi,35.0,50718.0,10.0,13.0,5071.8,0
437,2025-07-16,Lahore,18.0,77310.0,8.0,31.0,9663.75,0
438,2023-03-22,Lahore,33.0,117301.0,9.0,103.0,13033.444444444443,0
439,2024-02-02,Lahore,36.0,64711.0,11.0,46.0,5882.818181818182,0
440,2025-08-31,Quetta,30.0,49089.0,6.0,77.0,8181.5,1
441,2023-10-28,Lahore,38.0,99156.0,10.0,51.0,9915.6,0
442,2023-05-13,Multan,35.0,170559.0,18.0,27.0,9475.5,0
443,2024-05-03,Lahore,28.0,21715.0,5.0,7.0,4343.0,1
444,2024-05-23,Lahore,18.0,68267.0,8.0,13.0,8533.375,0
445,2024-10-24,Karachi,34.0,86968.0,10.0,26.0,8696.8,0
446,2023-11-10,Karachi,24.0,45219.0,8.0,7.0,5652.375,1
447,2025-08-13,Islamabad,28.0,73516.0,11.0,0.0,6683.272727272727,0
448,2024-06-05,Quetta,37.0,102490.0,9.0,73.0,11387.777777777776,0
449,2023-10-14,Multan,46.0,28508.0,5.0,118.0,5701.6,1
450,2025-08-18,Lahore,33.0,37860.0,7.0,37.0,5408.571428571428,1
451,2025-07-13,Islamabad,38.0,53703.0,11.0,3.0,4882.090909090909,0
452,2024-05-14,Lahore,20.0,34303.0,6.0,27.0,5717.166666666667,1
453,2023-01-25,Multan,35.0,46717.0,6.0,12.0,7786.166666666667,1
454,2024-08-19,Karachi,32.0,38241.0,5.0,17.0,7648.2,1
455,2024-07-09,Karachi,44.0,36341.0,7.0,61.0,5191.571428571428,1
456,2023-05-29,Lahore,28.0,51775.0,8.0,105.0,6471.875,1
457,2024-09-25,Lahore,31.0,69064.0,6.0,49.0,11510.666666666666,0
458,2025-04-20,Lahore,43.0,48229.0,6.0,114.0,8038.166666666667,1
459,2023-04-16,Multan,32.0,73625.0,9.0,118.0,8180.555555555556,0
460,2024-12-24,Islamabad,23.0,73744.0,7.0,124.0,10534.857142857143,0
461,2023-05-21,Quetta,56.0,51219.0,8.0,26.0,6402.375,1
462,2025-01-18,Lahore,23.0,29968.0,5.0,41.0,5993.6,1
463,2024-02-24,Karachi,32.0,54945.0,10.0,136.0,5494.5,1
464,2023-01-07,Lahore,36.0,21872.0,3.0,8.0,7290.666666666667,1
465,2025-08-24,Karachi,35.0,82373.0,9.0,20.0,9152.555555555557,0
466,2023-06-15,Karachi,31.0,23751.0,6.0,20.0,3958.5,1
467,2024-08-19,Lahore,31.0,0.0,0.0,133.0,0.0,1
468,2023-07-01,Karachi,31.0,35730.0,8.0,3.0,4466.25,1
469,2025-07-22,Lahore,23.0,49841.0,6.0,70.0,8306.833333333334,1
470,2025-01-08,Karachi,52.0,82639.0,8.0,45.0,10329.875,0
471,2025-03-15,Islamabad,31.0,24561.0,3.0,43.0,8187.0,1
472,2024-03-08,Lahore,38.0,32688.0,6.0,15.0,5448.0,1
473,2024-04-12,Quetta,30.0,78899.0,10.0,1.0,7889.9,0
474,2024-09-26,Karachi,30.0,83504.0,11.0,44.0,7591.272727272727,0
475,2025-02-23,Multan,29.0,47908.0,8.0,11.0,5988.5,1
476,2025-04-26,Islamabad,19.0,104848.0,10.0,10.0,10484.8,0
477,2023-01-18,Islamabad,32.0,13604.0,3.0,65.0,4534.666666666667,1
478,2024-10-25,Islamabad,29.0,67522.0,9.0,8.0,7502.444444444444,0
479,2023-04-20,Multan,44.0,100400.0,13.0,144.0,7723.076923076923,0
480,2023-10-15,Islamabad,22.0,42785.0,6.0,7.0,7130.833333333333,1
481,2025-04-09,Lahore,28.0,48536.0,7.0,7.0,6933.714285714285,1
482,2023-09-08,Lahore,25.0,57113.0,9.0,14.0,6345.888888888889,0
483,2025-03-07,Islamabad,46.0,54633.0,5.0,124.0,10926.6,1
484,2024-04-08,Lahore,25.0,63634.0,5.0,22.0,12726.8,0
485,2023-08-21,Lahore,38.0,48545.0,8.0,118.0,6068.125,1
486,2023-12-01,Lahore,42.0,73120.0,10.0,6.0,7312.0,0
487,2024-06-14,Karachi,32.0,74098.0,8.0,63.0,9262.25,0
488,2025-02-04,Lahore,21.0,63725.0,11.0,0.0,5793.181818181818,0
489,2024-08-29,Islamabad,21.0,44400.0,5.0,30.0,8880.0,1
490,2025-07-22,Islamabad,41.0,69572.0,9.0,31.0,7730.222222222223,0
491,2025-05-17,Multan,22.0,76252.0,8.0,31.0,9531.5,0
492,2025-01-23,Karachi,37.0,71229.0,9.0,34.0,7914.333333333333,0
493,2024-08-26,Karachi,34.0,12318.0,3.0,221.0,4106.0,1
494,2023-10-17,Karachi,36.0,17667.0,4.0,65.0,4416.75,1
495,2024-02-17,Karachi,37.0,29724.0,5.0,125.0,5944.8,1
496,2023-04-29,Islamabad,25.0,43599.0,8.0,57.0,5449.875,1
497,2024-01-10,Lahore,24.0,62067.0,7.0,86.0,8866.714285714286,1
498,2025-07-15,Quetta,39.0,77204.0,11.0,63.0,7018.545454545455,0
499,2024-03-01,Lahore,27.0,30750.0,5.0,52.0,6150.0,1
500,2023-04-24,Multan,18.0,46684.0,6.0,91.0,7780.666666666667,1
501,2024-10-13,Karachi,39.0,29791.0,6.0,34.0,4965.166666666667,1
502,2025-08-20,Lahore,24.0,67515.0,7.0,17.0,9645.0,0
503,2025-05-17,Islamabad,37.0,72344.0,12.0,45.0,6028.666666666667,0
504,2023-10-02,Lahore,46.0,57700.0,10.0,25.0,5770.0,0
505,2024-03-29,Islamabad,33.0,36526.0,7.0,72.0,5218.0,1
506,2024-06-15,Karachi,42.0,77490.0,11.0,35.0,7044.545454545455,0
507,2023-09-05,Lahore,34.0,85589.0,11.0,0.0,7780.818181818182,0
508,2023-09-26,Lahore,47.0,48424.0,8.0,40.0,6053.0,1
509,2023-08-25,Islamabad,23.0,84684.0,9.0,28.0,9409.333333333334,0
510,2025-09-21,Lahore,33.0,42439.0,10.0,25.0,4243.9,1
511,2025-01-16,Multan,39.0,58949.0,9.0,13.0,6549.888888888889,0
512,2025-04-20,Islamabad,31.0,78091.0,11.0,128.0,7099.181818181818,0
513,2025-03-27,Islamabad,43.0,10397.0,2.0,35.0,5198.5,1
514,2025-08-17,Lahore,29.0,67554.0,11.0,110.0,6141.272727272727,0
515,2023-04-16,Islamabad,52.0,86167.0,11.0,45.0,7833.363636363636,0
516,2025-05-31,Quetta,52.0,26892.0,4.0,270.0,6723.0,1
517,2023-03-08,Lahore,36.0,51225.0,7.0,5.0,7317.857142857143,1
518,2024-04-20,Karachi,38.0,36340.0,7.0,68.0,5191.428571428572,1
519,2024-08-17,Lahore,44.0,78872.0,10.0,20.0,7887.2,0
520,2023-12-24,Karachi,22.0,51471.0,8.0,14.0,6433.875,1
521,2023-05-27,Islamabad,21.0,43150.0,6.0,127.0,7191.666666666667,1
522,2023-07-12,Karachi,44.0,48237.0,9.0,5.0,5359.666666666667,1
523,2025-04-04,Karachi,35.0,46729.0,7.0,38.0,6675.571428571428,1
524,2023-11-15,Karachi,31.0,28954.0,5.0,5.0,5790.8,1
525,2023-11-07,Lahore,33.0,71430.0,6.0,29.0,11905.0,0
526,2025-07-12,Lahore,18.0,119365.0,12.0,25.0,9947.083333333334,0
527,2023-05-24,Multan,31.0,60017.0,10.0,12.0,6001.7,0
528,2025-07-04,Islamabad,26.0,82328.0,10.0,45.0,8232.8,0
529,2025-07-09,Karachi,41.0,72637.0,7.0,1.0,10376.714285714286,0
530,2024-08-21,Islamabad,42.0,102417.0,11.0,16.0,9310.636363636364,0
531,2023-06-15,Lahore,38.0,27793.0,5.0,52.0,5558.6,1
532,2023-06-05,Lahore,37.0,21342.0,8.0,45.0,2667.75,1
533,2023-10-12,Lahore,20.0,59152.0,8.0,45.0,7394.0,0
534,2024-07-31,Quetta,38.0,24551.0,4.0,6.0,6137.75,1
535,2023-06-03,Islamabad,39.0,69241.0,7.0,9.0,9891.57142857143,0
536,2024-03-31,Islamabad,44.0,90519.0,10.0,33.0,9051.9,0
537,2023-04-26,Lahore,52.0,60668.0,8.0,30.0,7583.5,0
538,2024-06-24,Lahore,18.0,71962.0,7.0,15.0,10280.285714285714,0
539,2023-01-22,Islamabad,30.0,107362.0,13.0,20.0,8258.615384615385,0
540,2024-12-10,Karachi,26.0,93331.0,10.0,10.0,9333.1,0
541,2023-02-25,Quetta,35.0,37329.0,7.0,10.0,5332.714285714285,1
542,2023-07-14,Islamabad,33.0,47739.0,8.0,0.0,5967.375,1
543,2023-06-24,Karachi,31.0,93451.0,11.0,20.0,8495.545454545454,0
544,2025-04-10,Islamabad,42.0,83702.0,8.0,55.0,10462.75,0
545,2023-02-23,Quetta,23.0,85628.0,11.0,35.0,7784.363636363636,0
546,2024-03-05,Karachi,24.0,63630.0,11.0,1.0,5784.545454545455,0
547,2024-08-14,Islamabad,24.0,67442.0,9.0,15.0,7493.555555555556,0
548,2024-05-30,Multan,30.0,50034.0,10.0,8.0,5003.4,0
549,2024-11-11,Lahore,22.0,15267.0,2.0,55.0,7633.5,1
550,2025-03-14,Multan,33.0,53300.0,7.0,14.0,7614.285714285715,1
551,2024-01-29,Lahore,32.0,25665.0,7.0,64.0,3666.428571428572,1
552,2025-04-08,Islamabad,26.0,30288.0,6.0,80.0,5048.0,1
553,2023-11-14,Islamabad,41.0,60101.0,11.0,34.0,5463.727272727273,0
554,2025-09-11,Islamabad,32.0,57990.0,6.0,23.0,9665.0,0
555,2024-05-19,Karachi,43.0,66677.0,12.0,6.0,5556.416666666667,0
556,2025-01-06,Islamabad,31.0,36937.0,8.0,32.0,4617.125,1
557,2025-05-25,Lahore,33.0,79413.0,14.0,4.0,5672.357142857143,0
558,2025-03-03,Lahore,28.0,50920.0,7.0,0.0,7274.285714285715,1
559,2025-05-01,Lahore,33.0,50043.0,5.0,31.0,10008.6,1
560,2024-06-20,Karachi,39.0,67898.0,13.0,11.0,5222.923076923077,0
561,2023-02-13,Karachi,29.0,65243.0,11.0,54.0,5931.181818181818,0
562,2024-05-08,Lahore,38.0,44976.0,8.0,38.0,5622.0,1
563,2023-07-01,Multan,26.0,58108.0,8.0,44.0,7263.5,1
564,2025-06-08,Karachi,40.0,43693.0,7.0,24.0,6241.857142857143,1
565,2023-08-25,Karachi,28.0,97832.0,14.0,0.0,6988.0,0
566,2023-08-17,Karachi,41.0,88785.0,10.0,62.0,8878.5,0
567,2023-09-07,Lahore,34.0,72365.0,10.0,32.0,7236.5,0
568,2024-10-04,Islamabad,47.0,80182.0,14.0,57.0,5727.285714285715,0
569,2024-07-25,Karachi,23.0,59697.0,10.0,2.0,5969.7,0
570,2025-08-06,Lahore,20.0,82862.0,9.0,64.0,9206.888888888889,0
571,2024-02-21,Quetta,27.0,29668.0,3.0,75.0,9889.333333333334,1
572,2023-10-10,Multan,21.0,56771.0,5.0,29.0,11354.2,0
573,2023-02-19,Islamabad,21.0,66847.0,8.0,48.0,8355.875,0
574,2023-01-08,Multan,39.0,27981.0,5.0,84.0,5596.2,1
575,2024-01-09,Multan,33.0,72835.0,8.0,12.0,9104.375,0
576,2025-07-14,Karachi,29.0,42526.0,6.0,133.0,7087.666666666667,1
577,2024-06-07,Islamabad,30.0,57488.0,5.0,24.0,11497.6,0
578,2025-06-12,Islamabad,28.0,79082.0,9.0,108.0,8786.888888888889,0
579,2023-04-12,Lahore,48.0,51369.0,6.0,76.0,8561.5,1
580,2023-04-04,Lahore,26.0,75081.0,7.0,13.0,10725.857142857143,0
581,2025-04-13,Lahore,21.0,59610.0,10.0,93.0,5961.0,1
582,2023-04-17,Islamabad,40.0,39639.0,8.0,81.0,4954.875,1
583,2023-02-21,Islamabad,31.0,50776.0,13.0,12.0,3905.846153846154,0
584,2024-02-09,Islamabad,51.0,70812.0,9.0,4.0,7868.0,0
585,2025-07-13,Karachi,28.0,55588.0,8.0,51.0,6948.5,1
586,2024-11-20,Lahore,41.0,37652.0,3.0,54.0,12550.666666666666,1
587,2023-04-10,Karachi,43.0,57880.0,8.0,27.0,7235.0,0
588,2025-04-17,Karachi,28.0,58767.0,11.0,59.0,5342.454545454545,0
589,2025-04-23,Multan,26.0,56339.0,10.0,52.0,5633.9,0
590,2025-03-11,Multan,40.0,48572.0,8.0,41.0,6071.5,1
591,2025-06-21,Multan,38.0,53724.0,10.0,25.0,5372.4,0
592,2023-08-28,Multan,20.0,145733.0,13.0,45.0,11210.23076923077,0
593,2025-09-06,Quetta,23.0,81045.0,10.0,20.0,8104.5,0
594,2023-11-17,Karachi,18.0,84717.0,10.0,15.0,8471.7,0
595,2025-03-13,Lahore,38.0,62898.0,5.0,54.0,12579.6,0
596,2024-08-02,Lahore,31.0,43640.0,5.0,25.0,8728.0,1
597,2025-02-18,Karachi,32.0,44563.0,10.0,56.0,4456.3,1
598,2024-09-19,Lahore,18.0,19018.0,5.0,31.0,3803.6,1
599,2024-10-04,Lahore,23.0,61540.0,7.0,55.0,8791.42857142857,0
600,2024-09-08,Quetta,29.0,72503.0,8.0,16.0,9062.875,0
601,2025-02-17,Lahore,27.0,65276.0,6.0,18.0,10879.333333333334,0
602,2025-01-09,Quetta,34.0,40382.0,6.0,84.0,6730.333333333333,1
603,2023-05-15,Islamabad,38.0,73512.0,7.0,22.0,10501.714285714286,0
604,2025-04-06,Islamabad,53.0,82563.0,11.0,96.0,7505.727272727273,0
605,2024-06-20,Islamabad,33.0,152048.0,13.0,27.0,11696.0,0
606,2023-11-20,Karachi,43.0,45299.0,5.0,21.0,9059.8,1
607,2024-05-29,Islamabad,26.0,31083.0,5.0,167.0,6216.6,1
608,2025-08-24,Lahore,18.0,107003.0,8.0,27.0,13375.375,0
609,2025-05-07,Quetta,30.0,66257.0,11.0,36.0,6023.363636363636,0
610,2025-04-13,Karachi,19.0,57788.0,7.0,1.0,8255.42857142857,0
611,2024-04-07,Lahore,33.0,48479.0,5.0,14.0,9695.8,1
612,2025-02-23,Islamabad,26.0,96664.0,9.0,40.0,10740.444444444443,0
613,2024-01-21,Islamabad,18.0,31546.0,7.0,59.0,4506.571428571428,1
614,2024-11-17,Karachi,49.0,36703.0,6.0,18.0,6117.166666666667,1
615,2024-10-01,Islamabad,28.0,26012.0,5.0,166.0,5202.4,1
616,2023-09-07,Lahore,18.0,40959.0,5.0,20.0,8191.8,1
617,2023-09-24,Islamabad,41.0,50029.0,10.0,12.0,5002.9,0
618,2023-03-03,Lahore,26.0,45095.0,7.0,67.0,6442.142857142857,1
619,2023-05-20,Lahore,43.0,38734.0,5.0,35.0,7746.8,1
620,2024-03-09,Lahore,26.0,166237.0,16.0,6.0,10389.8125,0
621,2024-04-22,Karachi,28.0,50867.0,7.0,119.0,7266.714285714285,1
622,2023-06-15,Karachi,36.0,65725.0,7.0,95.0,9389.285714285714,0
623,2024-02-21,Karachi,38.0,28932.0,5.0,58.0,5786.4,1
624,2024-08-27,Lahore,40.0,62105.0,14.0,29.0,4436.071428571428,0
625,2023-08-21,Lahore,32.0,64591.0,6.0,3.0,10765.166666666666,0
626,2023-12-05,Karachi,38.0,51302.0,9.0,14.0,5700.222222222223,1
627,2024-01-03,Lahore,40.0,52953.0,6.0,3.0,8825.5,1
628,2024-05-20,Islamabad,35.0,51659.0,9.0,26.0,5739.888888888889,1
629,2024-01-02,Quetta,32.0,46745.0,10.0,38.0,4674.5,1
630,2025-01-06,Karachi,20.0,54201.0,10.0,2.0,5420.1,0
631,2023-11-24,Multan,38.0,11427.0,3.0,138.0,3809.0,1
632,2024-03-09,Lahore,33.0,75733.0,8.0,62.0,9466.625,0
633,2024-01-15,Lahore,29.0,81366.0,11.0,42.0,7396.909090909091,0
634,2023-07-02,Islamabad,44.0,84539.0,10.0,18.0,8453.9,0
635,2024-11-16,Islamabad,20.0,123013.0,16.0,7.0,7688.3125,0
636,2023-08-24,Multan,48.0,82741.0,10.0,110.0,8274.1,0
637,2023-10-24,Lahore,33.0,78397.0,9.0,13.0,8710.777777777777,0
638,2025-03-03,Islamabad,36.0,49906.0,11.0,28.0,4536.909090909091,0
639,2025-08-06,Karachi,29.0,54111.0,8.0,23.0,6763.875,1
640,2024-11-01,Karachi,18.0,25634.0,5.0,129.0,5126.8,1
641,2025-07-05,Lahore,32.0,117332.0,14.0,1.0,8380.857142857143,0
642,2025-05-04,Quetta,36.0,19685.0,4.0,26.0,4921.25,1
643,2024-04-25,Lahore,39.0,96815.0,13.0,3.0,7447.307692307692,0
644,2025-02-09,Multan,31.0,56603.0,4.0,2.0,14150.75,0
645,2023-11-25,Islamabad,18.0,84619.0,13.0,19.0,6509.153846153846,0
646,2024-04-05,Islamabad,19.0,19958.0,4.0,0.0,4989.5,1
647,2024-06-19,Islamabad,51.0,60369.0,8.0,5.0,7546.125,0
648,2025-08-18,Multan,23.0,45678.0,6.0,80.0,7613.0,1
649,2025-04-28,Lahore,46.0,6987.0,3.0,50.0,2329.0,1
650,2024-05-04,Lahore,25.0,33743.0,5.0,84.0,6748.6,1
651,2024-10-14,Karachi,31.0,54932.0,8.0,0.0,6866.5,0
652,2023-07-22,Karachi,39.0,41295.0,6.0,137.0,6882.5,1
653,2025-03-15,Lahore,26.0,85477.0,13.0,2.0,6575.153846153846,0
654,2024-07-07,Lahore,47.0,101634.0,13.0,38.0,7818.0,0
655,2024-06-16,Karachi,34.0,86215.0,11.0,47.0,7837.727272727273,0
656,2025-02-05,Lahore,37.0,26731.0,8.0,51.0,3341.375,1
657,2024-09-24,Lahore,31.0,33967.0,5.0,86.0,6793.4,1
658,2023-03-14,Multan,39.0,18466.0,4.0,1.0,4616.5,1
659,2023-10-16,Karachi,47.0,26710.0,4.0,1.0,6677.5,1
660,2023-06-26,Quetta,32.0,46667.0,6.0,3.0,7777.833333333333,1
661,2025-01-04,Quetta,49.0,84799.0,10.0,105.0,8479.9,0
662,2023-02-05,Lahore,27.0,24418.0,7.0,65.0,3488.285714285714,1
663,2023-07-22,Islamabad,40.0,71267.0,10.0,20.0,7126.7,0
664,2024-08-20,Islamabad,37.0,39813.0,4.0,16.0,9953.25,1
665,2024-11-25,Islamabad,23.0,84807.0,10.0,25.0,8480.7,0
666,2024-05-18,Lahore,35.0,18776.0,6.0,33.0,3129.333333333333,1
667,2025-05-10,Lahore,33.0,57466.0,7.0,62.0,8209.42857142857,1
668,2025-07-07,Lahore,25.0,44480.0,6.0,15.0,7413.333333333333,1
669,2023-05-13,Islamabad,36.0,11336.0,3.0,51.0,3778.6666666666665,1
670,2025-08-10,Quetta,34.0,27701.0,4.0,1.0,6925.25,1
671,2024-09-06,Islamabad,32.0,42239.0,5.0,150.0,8447.8,1
672,2024-09-28,Islamabad,32.0,75468.0,13.0,4.0,5805.2307692307695,0
673,2023-04-06,Quetta,32.0,61733.0,9.0,18.0,6859.222222222223,0
674,2024-09-13,Islamabad,30.0,86438.0,15.0,12.0,5762.533333333334,0
675,2024-12-26,Lahore,34.0,47872.0,9.0,136.0,5319.111111111111,1
676,2024-08-03,Multan,27.0,45214.0,8.0,22.0,5651.75,1
677,2023-03-26,Karachi,57.0,56060.0,4.0,18.0,14015.0,0
678,2024-06-07,Lahore,20.0,10333.0,4.0,153.0,2583.25,1
679,2025-07-24,Karachi,28.0,29797.0,4.0,59.0,7449.25,1
680,2024-12-24,Quetta,28.0,38009.0,6.0,131.0,6334.833333333333,1
681,2023-05-18,Lahore,51.0,40424.0,6.0,51.0,6737.333333333333,1
682,2025-08-17,Karachi,21.0,56385.0,13.0,9.0,4337.307692307692,0
683,2025-08-16,Lahore,37.0,20358.0,4.0,155.0,5089.5,1
684,2023-06-19,Lahore,35.0,13638.0,5.0,130.0,2727.6,1
685,2025-03-11,Lahore,36.0,59130.0,11.0,27.0,5375.454545454545,0
686,2024-02-11,Islamabad,44.0,50893.0,8.0,0.0,6361.625,1
687,2024-08-16,Multan,44.0,54765.0,7.0,5.0,7823.571428571428,0
688,2024-03-21,Lahore,29.0,30151.0,4.0,74.0,7537.75,1
689,2025-02-21,Lahore,35.0,61713.0,9.0,22.0,6857.0,0
690,2025-09-23,Lahore,18.0,63578.0,6.0,85.0,10596.333333333334,0
691,2025-03-06,Lahore,34.0,56863.0,5.0,25.0,11372.6,0
692,2025-07-20,Karachi,26.0,88178.0,11.0,9.0,8016.181818181818,0
693,2025-08-04,Islamabad,31.0,47050.0,9.0,40.0,5227.777777777777,1
694,2023-04-01,Islamabad,18.0,41739.0,8.0,20.0,5217.375,1
695,2023-09-11,Karachi,37.0,55126.0,6.0,66.0,9187.666666666666,1
696,2024-12-22,Karachi,18.0,21789.0,4.0,142.0,5447.25,1
697,2024-08-13,Lahore,34.0,57510.0,9.0,6.0,6390.0,0
698,2023-02-20,Lahore,22.0,58097.0,8.0,56.0,7262.125,1
699,2023-04-06,Quetta,25.0,48059.0,9.0,13.0,5339.888888888889,1
700,2024-06-04,Islamabad,43.0,84339.0,10.0,51.0,8433.9,0
701,2024-09-08,Quetta,38.0,42955.0,6.0,60.0,7159.166666666667,1
702,2023-06-17,Multan,43.0,54915.0,6.0,18.0,9152.5,1
703,2023-06-21,Islamabad,47.0,87462.0,9.0,20.0,9718.0,0
704,2023-05-10,Quetta,26.0,40641.0,5.0,92.0,8128.2,1
